0.60379,0.6057,0.60652,0.60636,0.60658
0.60246,0.60491,0.60487,0.60464,0.60514
0.60488,0.60711,0.60673,0.60695,0.60702
0.60858,0.61107,0.61163,0.6121,0.61219
