0.52808,0.53033,0.5305,0.53054,0.53081
0.52878,0.53063,0.53048,0.53059,0.53064
0.5289,0.53096,0.53073,0.5308,0.53096
0.52888,0.53127,0.53193,0.53196,0.53195
